round,global_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
51,0.5556,0.0001835943548940122,0.4410425101214575,0.2799752781211372,0.5521126760563381,0.23948220064724918,0.4212328767123288,0.23925233644859814,0.7381198347107438,0.4007847533632287,0.7660223804679552,0.4380165289256198,0.5107252298263534,0.7103064066852368,0.6026919242273181,0.45108695652173914,0.22126929674099485,0.6861992619926199,0.47238437359676694,0.7492665753960492,0.5789473684210527,0.7452872531418312
52,0.5571,0.00018055322289001197,0.4440789473684211,0.28182941903584674,0.548169014084507,0.23624595469255663,0.4315068493150685,0.2467289719626168,0.7494834710743802,0.39966367713004486,0.7772126144455748,0.4380165289256198,0.5219611848825332,0.7158774373259053,0.6061814556331007,0.45652173913043476,0.2234746385689782,0.6828044280442804,0.47058823529411764,0.7520046939174653,0.5789473684210527,0.7452872531418312
53,0.5614,0.0001770585949998349,0.4458502024291498,0.28244746600741655,0.5569953051643193,0.2524271844660194,0.4349315068493151,0.24485981308411214,0.7484504132231405,0.40358744394618834,0.7749237029501526,0.4462809917355372,0.5209397344228804,0.7186629526462396,0.6061814556331007,0.46195652173913043,0.23450134770889489,0.6814760147601476,0.4750785810507409,0.7512223743399179,0.5847953216374269,0.7491023339317774
54,0.5592,0.00017412049055565149,0.44534412955465585,0.2892459826946848,0.5568075117370892,0.24271844660194175,0.4315068493150685,0.24485981308411214,0.7536157024793388,0.40302690582959644,0.7662767039674466,0.4380165289256198,0.5188968335035751,0.7186629526462396,0.6126620139581256,0.4673913043478261,0.22690517030139673,0.6934317343173432,0.4768747193533902,0.7494621552904361,0.5789473684210527,0.7392280071813285
55,0.5601,0.0001711787626845762,0.44711538461538464,0.28491965389369595,0.5547417840375587,0.2524271844660194,0.4280821917808219,0.2467289719626168,0.7536157024793388,0.4125560538116592,0.7731434384537131,0.4380165289256198,0.5240040858018387,0.7158774373259053,0.609172482552343,0.4673913043478261,0.24038225925018378,0.6859040590405904,0.4786708576560395,0.7555251320164287,0.5730994152046783,0.731149012567325
56,0.5633,0.00016829674132168293,0.4519230769230769,0.29326328800988877,0.5631924882629108,0.2524271844660194,0.4349315068493151,0.2542056074766355,0.753099173553719,0.40975336322869954,0.7718718209562564,0.4380165289256198,0.5240040858018387,0.7186629526462396,0.6126620139581256,0.483695652173913,0.2367066895368782,0.6848708487084871,0.4797934440951953,0.7522002738118522,0.5906432748538012,0.7414721723518851
57,0.5629,0.00016545761900488287,0.4478744939271255,0.2867737948084054,0.563943661971831,0.24919093851132687,0.4383561643835616,0.2542056074766355,0.753099173553719,0.4069506726457399,0.7739064089521872,0.4462809917355372,0.5209397344228804,0.7186629526462396,0.613160518444666,0.47282608695652173,0.23450134770889489,0.6835424354243542,0.48091603053435117,0.7508312145511441,0.5847953216374269,0.748653500897666
58,0.563,0.00016313909145537764,0.44711538461538464,0.284610630407911,0.5586854460093896,0.2588996763754045,0.4349315068493151,0.23925233644859814,0.7505165289256198,0.41535874439461884,0.780264496439471,0.4380165289256198,0.5199182839632278,0.7186629526462396,0.6076769690927218,0.47282608695652173,0.24136241117373192,0.6822140221402214,0.4788953749438707,0.7533737531781732,0.5964912280701754,0.75
59,0.566,0.00016047764802351594,0.45040485829959515,0.2911001236093943,0.5675117370892019,0.2588996763754045,0.4349315068493151,0.2504672897196262,0.7592975206611571,0.4075112107623318,0.7723804679552391,0.4462809917355372,0.5168539325842697,0.7158774373259053,0.6101694915254238,0.4782608695652174,0.23817691742220043,0.6906273062730627,0.48091603053435117,0.7533737531781732,0.5847953216374269,0.7455116696588869
60,0.5644,0.00015803980932105333,0.4521761133603239,0.2926452410383189,0.5650704225352112,0.2524271844660194,0.4349315068493151,0.2542056074766355,0.7541322314049587,0.41143497757847536,0.775178026449644,0.4462809917355372,0.5188968335035751,0.7186629526462396,0.6121635094715853,0.4782608695652174,0.23842195540308747,0.6848708487084871,0.4800179613830265,0.7527870134950128,0.5906432748538012,0.7473070017953322
61,0.5686,0.00015511587844230235,0.4524291497975709,0.29604449938195304,0.5725821596244132,0.2588996763754045,0.4383561643835616,0.25794392523364484,0.7546487603305785,0.4108744394618834,0.7731434384537131,0.4462809917355372,0.5240040858018387,0.7186629526462396,0.6161515453639083,0.4782608695652174,0.23891203136486155,0.6870848708487085,0.48877413560844185,0.749657735184823,0.5906432748538012,0.7504488330341114
62,0.5677,0.00015272253949660808,0.4521761133603239,0.2926452410383189,0.5703286384976526,0.27184466019417475,0.4349315068493151,0.2523364485981308,0.7629132231404959,0.4226457399103139,0.7774669379450662,0.4462809917355372,0.5240040858018387,0.7186629526462396,0.6196410767696909,0.4891304347826087,0.254839500122519,0.6919557195571956,0.48810058374494836,0.7512223743399179,0.6023391812865497,0.7309245960502693
63,0.5685,0.00015064547187648714,0.4542004048582996,0.29480840543881337,0.5688262910798122,0.2686084142394822,0.4383561643835616,0.2560747663551402,0.7592975206611571,0.4164798206278027,0.7772126144455748,0.4462809917355372,0.5280898876404494,0.7186629526462396,0.6196410767696909,0.483695652173913,0.2443028669443764,0.6885608856088561,0.49191737763807813,0.752395853706239,0.5906432748538012,0.7403500897666068
64,0.5698,0.00014838765491731465,0.4557186234817814,0.2969715698393078,0.5742723004694835,0.2815533980582524,0.4383561643835616,0.25981308411214954,0.7592975206611571,0.422085201793722,0.7721261444557477,0.4462809917355372,0.5280898876404494,0.7186629526462396,0.6256231306081754,0.47282608695652173,0.2560646900269542,0.684280442804428,0.49236641221374045,0.7574809309602972,0.5906432748538012,0.749326750448833
65,0.5691,0.00014609485515393317,0.4564777327935223,0.29666254635352285,0.572206572769953,0.27184466019417475,0.4349315068493151,0.25794392523364484,0.7598140495867769,0.4226457399103139,0.7726347914547305,0.4462809917355372,0.5270684371807968,0.724233983286908,0.6221335992023929,0.4673913043478261,0.2516540063709875,0.6876752767527675,0.49169286035024695,0.7549383923332681,0.5964912280701754,0.7432675044883303
66,0.572,0.00014386873226612806,0.4607793522267207,0.3068603213844252,0.5746478873239437,0.2815533980582524,0.4349315068493151,0.2672897196261682,0.762396694214876,0.41816143497757846,0.7721261444557477,0.4462809917355372,0.5219611848825332,0.7214484679665738,0.6226321036889332,0.4782608695652174,0.2560646900269542,0.6974169741697417,0.4961832061068702,0.752395853706239,0.6023391812865497,0.7338420107719928
67,0.5716,0.0001417442545061931,0.45546558704453444,0.29604449938195304,0.5772769953051643,0.27184466019417475,0.4383561643835616,0.25981308411214954,0.75,0.42376681614349776,0.7767039674465921,0.45454545454545453,0.5291113381001021,0.7214484679665738,0.6226321036889332,0.483695652173913,0.2538593481989708,0.6808856088560885,0.49595868881903904,0.7561118716995893,0.5964912280701754,0.757181328545781
