round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
46,0.7099,0.6391700404858299,0.5401730531520396,0.72018779342723,0.56957928802589,0.6095890410958904,0.5233644859813084,0.8729338842975206,0.6401345291479821,0.8552899287894201,0.6363636363636364,0.6486210418794689,0.8245125348189415,0.755234297108674,0.6521739130434783,0.5376133300661603,0.7964575645756458,0.6522227211495285,0.8433405045961275,0.6491228070175439,0.8649012567324955
47,0.7165,0.6427125506072875,0.542336217552534,0.7370892018779343,0.5760517799352751,0.6232876712328768,0.5196261682242991,0.8770661157024794,0.655829596412556,0.852238046795524,0.6446280991735537,0.6629213483146067,0.8189415041782729,0.7686939182452642,0.6467391304347826,0.5557461406518011,0.8107749077490775,0.6814099685675797,0.8288675924115001,0.6666666666666666,0.8411131059245961
48,0.7126,0.6401821862348178,0.538627935723115,0.7222535211267606,0.5792880258899676,0.6267123287671232,0.5214953271028038,0.8610537190082644,0.648542600896861,0.8514750762970499,0.6528925619834711,0.6598569969356486,0.8022284122562674,0.7662013958125623,0.625,0.5567262925753492,0.8140221402214022,0.6836551414458913,0.8271073733620183,0.6549707602339181,0.8590664272890485
49,0.7188,0.6497975708502024,0.5488257107540173,0.7138028169014085,0.5922330097087378,0.6335616438356164,0.5233644859813084,0.8729338842975206,0.6597533632286996,0.8540183112919634,0.6363636363636364,0.6751787538304392,0.8245125348189415,0.7632103688933201,0.6413043478260869,0.5763293310463122,0.8017712177121771,0.6836551414458913,0.8388421670252298,0.6491228070175439,0.8460502692998204
50,0.7171,0.645748987854251,0.5395550061804697,0.7363380281690141,0.598705501618123,0.636986301369863,0.5177570093457944,0.8667355371900827,0.6535874439461884,0.8555442522889115,0.628099173553719,0.6833503575076609,0.8189415041782729,0.7746759720837487,0.6467391304347826,0.5670178877726048,0.810479704797048,0.6930848675348001,0.8300410717778213,0.6549707602339181,0.8361759425493717
51,0.7197,0.6566295546558705,0.554079110012361,0.7233802816901408,0.5922330097087378,0.6438356164383562,0.5420560747663551,0.8724173553719008,0.6776905829596412,0.8639369277721262,0.6528925619834711,0.669050051072523,0.8133704735376045,0.7721834496510469,0.6630434782608695,0.5853957363391326,0.8032472324723248,0.6834306241580602,0.8359084686094269,0.6432748538011696,0.8514362657091562
52,0.7164,0.6505566801619433,0.5448084054388134,0.7175586854460094,0.5922330097087378,0.6301369863013698,0.5233644859813084,0.8739669421487604,0.6586322869955157,0.8565615462868769,0.6611570247933884,0.6700715015321757,0.8189415041782729,0.7647058823529411,0.6521739130434783,0.5606469002695418,0.8181549815498155,0.6919622810956444,0.8394289067083904,0.631578947368421,0.8498653500897666
53,0.7243,0.6619433198380567,0.5633498145859085,0.7340845070422535,0.6051779935275081,0.6472602739726028,0.5420560747663551,0.8734504132231405,0.6816143497757847,0.8621566632756866,0.6859504132231405,0.669050051072523,0.8133704735376045,0.7781655034895314,0.6684782608695652,0.5966674834599363,0.8073800738007381,0.6894925909295015,0.8251515744181498,0.6491228070175439,0.8346050269299821
54,0.7153,0.6508097165991903,0.5324474660074165,0.7032863849765258,0.5825242718446602,0.6198630136986302,0.5177570093457944,0.8713842975206612,0.6816143497757847,0.8664801627670397,0.6694214876033058,0.6741573033707865,0.8384401114206128,0.773678963110668,0.6739130434782609,0.5890713060524382,0.8045756457564576,0.680511899416255,0.8374731077645218,0.672514619883041,0.8462746858168761
55,0.7231,0.6690283400809717,0.5797280593325093,0.7410328638497653,0.5857605177993528,0.6575342465753424,0.5514018691588785,0.8775826446280992,0.6597533632286996,0.8547812817904374,0.6611570247933884,0.6772216547497446,0.83008356545961,0.7826520438683948,0.6684782608695652,0.5888262680715511,0.8041328413284133,0.6980242478670857,0.8357128887150401,0.6783625730994152,0.8381956912028725
