round,global_acc,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
59,0.7024,0.6343623481781376,0.5454264524103832,0.7447887323943662,0.5145631067961165,0.6164383561643836,0.5102803738317757,0.8703512396694215,0.6193946188340808,0.8677517802644964,0.6694214876033058,0.6629213483146067,0.83008356545961,0.7751744765702892,0.6521739130434783,0.5385934819897084,0.8149077490774908,0.681859003143242,0.8390377469196166,0.7017543859649122,0.8592908438061041
60,0.7002,0.6368927125506073,0.5401730531520396,0.7138028169014085,0.56957928802589,0.6061643835616438,0.4953271028037383,0.8827479338842975,0.6429372197309418,0.8639369277721262,0.6694214876033058,0.6496424923391215,0.8328690807799443,0.7597208374875374,0.6358695652173914,0.56162705219309,0.8230258302583026,0.6535698248765155,0.8458830432231567,0.6783625730994152,0.8435816876122083
61,0.7085,0.645242914979757,0.565512978986403,0.7459154929577465,0.56957928802589,0.6404109589041096,0.5271028037383177,0.8786157024793388,0.6390134529147982,0.8680061037639878,0.6942148760330579,0.6537282941777324,0.8189415041782729,0.7806580259222333,0.6413043478260869,0.5679980396961529,0.8033948339483394,0.691513246519982,0.8409935458634852,0.695906432748538,0.8572710951526032
62,0.702,0.6472672064777328,0.5571693448702101,0.6995305164319249,0.5792880258899676,0.6232876712328768,0.5065420560747663,0.8796487603305785,0.6418161434977578,0.8685147507629705,0.7024793388429752,0.6414708886618999,0.841225626740947,0.7652043868394816,0.6413043478260869,0.5702033815241362,0.8271586715867159,0.6596317916479569,0.8404068061803247,0.6666666666666666,0.8462746858168761
63,0.7082,0.6406882591093117,0.5522249690976514,0.727887323943662,0.56957928802589,0.613013698630137,0.5046728971962616,0.8837809917355371,0.6575112107623319,0.8708036622583927,0.71900826446281,0.6578140960163432,0.8384401114206128,0.7856430707876371,0.657608695652174,0.5792697868169566,0.814760147601476,0.6881454872025146,0.8374731077645218,0.6900584795321637,0.8480700179533214
64,0.7083,0.6520748987854251,0.5664400494437577,0.7419718309859155,0.5566343042071198,0.6164383561643836,0.5308411214953271,0.8832644628099173,0.6457399103139013,0.8652085452695829,0.7272727272727273,0.644535240040858,0.8328690807799443,0.7786640079760718,0.6684782608695652,0.5648125459446214,0.8163837638376383,0.6827570722945667,0.8451007236456093,0.6783625730994152,0.8579443447037702
65,0.7082,0.65334008097166,0.5664400494437577,0.7423474178403756,0.5501618122977346,0.6267123287671232,0.525233644859813,0.8801652892561983,0.6547085201793722,0.866734486266531,0.7272727272727273,0.6435137895812053,0.8384401114206128,0.784147557328016,0.657608695652174,0.5755942171036511,0.830110701107011,0.6892680736416704,0.829063172305887,0.6900584795321637,0.8449281867145422
66,0.7105,0.6376518218623481,0.5466625463535228,0.7419718309859155,0.5825242718446602,0.613013698630137,0.5065420560747663,0.8744834710743802,0.6496636771300448,0.874618514750763,0.768595041322314,0.6659856996935649,0.8245125348189415,0.7911266201395812,0.6630434782608695,0.5846606223964714,0.8243542435424355,0.7083520431073193,0.8267162135732447,0.7017543859649122,0.8415619389587073
67,0.7067,0.6523279352226721,0.561495673671199,0.7194366197183099,0.5469255663430421,0.6267123287671232,0.5102803738317757,0.8863636363636364,0.6334080717488789,0.873855544252289,0.6942148760330579,0.6404494382022472,0.8217270194986073,0.7776669990029911,0.6739130434782609,0.5589316344033325,0.8171217712177121,0.684553210597216,0.8484255818501858,0.672514619883041,0.8447037701974865
68,0.7083,0.6422064777327935,0.5531520395550061,0.756244131455399,0.5469255663430421,0.6301369863013698,0.497196261682243,0.8791322314049587,0.6378923766816144,0.8641912512716174,0.6942148760330579,0.6424923391215526,0.8217270194986073,0.7846460618145563,0.657608695652174,0.5559911786326881,0.8311439114391144,0.69690166142793,0.845491883434383,0.7076023391812866,0.8440305206463196
69,0.7088,0.6470141700404858,0.5519159456118665,0.7261971830985916,0.5533980582524272,0.6095890410958904,0.502803738317757,0.8863636363636364,0.6412556053811659,0.87029501525941,0.7272727272727273,0.6629213483146067,0.841225626740947,0.7916251246261217,0.657608695652174,0.5665278118108307,0.8292250922509226,0.6951055231252806,0.8398200664971641,0.6900584795321637,0.8366247755834829
70,0.7157,0.6414473684210527,0.5435723114956736,0.7372769953051643,0.56957928802589,0.6164383561643836,0.5046728971962616,0.8765495867768595,0.6625560538116592,0.8674974567650051,0.768595041322314,0.6731358529111338,0.8272980501392758,0.7956131605184447,0.6413043478260869,0.5964224454790492,0.8187453874538745,0.7193533902110463,0.8458830432231567,0.7134502923976608,0.8606373429084381
