round,global_acc,client_lr,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
12,0.482,0.0006400534184649587,0.3942307692307692,0.21415327564894932,0.4324882629107981,0.11650485436893204,0.3801369863013699,0.15700934579439252,0.746900826446281,0.3548206278026906,0.7390640895218719,0.30578512396694213,0.4167517875383044,0.7353760445682451,0.481555333998006,0.3858695652173913,0.15535407988238176,0.659040590405904,0.2887292321508756,0.7146489340895756,0.4093567251461988,0.6202872531418312
13,0.4897,0.0006064401241019368,0.3944838056680162,0.21755253399258342,0.4565258215962441,0.13268608414239483,0.3801369863013699,0.16635514018691588,0.7577479338842975,0.3536995515695067,0.7438962360122076,0.3140495867768595,0.4218590398365679,0.7437325905292479,0.4900299102691924,0.3858695652173913,0.1595197255574614,0.6599261992619926,0.2844634036820835,0.7171914727166048,0.4093567251461988,0.645197486535009
14,0.4938,0.0005730576231144369,0.395748987854251,0.22064276885043263,0.455962441314554,0.13268608414239483,0.386986301369863,0.17196261682242991,0.7546487603305785,0.35818385650224216,0.7451678535096643,0.3140495867768595,0.43003064351378956,0.7409470752089137,0.4995014955134596,0.3858695652173913,0.16491056113697622,0.661549815498155,0.3093848226313426,0.7248190885976922,0.4327485380116959,0.6505834829443446
15,0.5019,0.0005417150096036494,0.396002024291498,0.2234239802224969,0.47774647887323946,0.13915857605177995,0.3767123287671233,0.17943925233644858,0.7489669421487604,0.3508968609865471,0.746439471007121,0.33884297520661155,0.44126659856996936,0.7381615598885793,0.5069790628115654,0.3858695652173913,0.16221514334721882,0.6611070110701107,0.3203861697350696,0.7252102483864659,0.43859649122807015,0.6846947935368043
16,0.5017,0.0005128102493472397,0.4020748987854251,0.22435105067985167,0.4595305164319249,0.1423948220064725,0.3732876712328767,0.17570093457943925,0.7536157024793388,0.3654708520179372,0.7525432349949135,0.32231404958677684,0.4586312563840654,0.7437325905292479,0.5199401794616152,0.3858695652173913,0.16662582700318548,0.6544649446494465,0.33722496632240684,0.7340113436338744,0.4444444444444444,0.6802064631956912
17,0.5085,0.0004857848980464041,0.39878542510121456,0.22713226205191595,0.48732394366197185,0.1488673139158576,0.3767123287671233,0.17943925233644858,0.7556818181818182,0.359304932735426,0.7492370295015259,0.34710743801652894,0.449438202247191,0.7409470752089137,0.5254237288135594,0.391304347826087,0.16907620681205587,0.6692250922509225,0.3491243825774585,0.7285351065910425,0.45614035087719296,0.690754039497307
18,0.5094,0.00046103348722681403,0.4015688259109312,0.22620519159456118,0.48507042253521127,0.1488673139158576,0.3767123287671233,0.17757009345794392,0.7546487603305785,0.359304932735426,0.7502543234994914,0.34710743801652894,0.45352400408580185,0.7409470752089137,0.5304087736789631,0.3967391304347826,0.16662582700318548,0.6766051660516605,0.35518634934889987,0.727752787013495,0.4678362573099415,0.6887342908438061
19,0.5116,0.000438573828432709,0.402580971659919,0.2326946847960445,0.48262910798122066,0.15210355987055016,0.386986301369863,0.18504672897196262,0.768595041322314,0.36378923766816146,0.7538148524923703,0.36363636363636365,0.4525025536261491,0.7437325905292479,0.5363908275174477,0.3858695652173913,0.17544719431511885,0.6704059040590405,0.3441850022451729,0.7349892431058087,0.4619883040935672,0.6995062836624776
20,0.5177,0.0004184093850199133,0.40789473684210525,0.23702101359703337,0.49164319248826294,0.1553398058252427,0.386986301369863,0.18317757009345795,0.7536157024793388,0.367152466367713,0.7530518819938963,0.36363636363636365,0.466802860061287,0.7298050139275766,0.5413758723828515,0.3967391304347826,0.1771624601813281,0.6656826568265682,0.3738212842388864,0.741443379620575,0.47368421052631576,0.7073608617594255
21,0.5185,0.00040022097527980804,0.4084008097165992,0.2376390605686032,0.48995305164319247,0.15210355987055016,0.3835616438356164,0.18878504672897195,0.7629132231404959,0.367152466367713,0.7561037639877924,0.38016528925619836,0.46884576098059244,0.7409470752089137,0.5498504486540379,0.3967391304347826,0.1778975741239892,0.6625830258302583,0.3720251459362371,0.7447682378251516,0.47368421052631576,0.7091561938958707
