round,global_acc,per_client_gen_acc,agg_norm,first_mom_norm,second_mom_norm,delta_mom_norm,flash_amp,local_c00,local_c01,local_c02,local_c03,local_c04,local_c05,local_c06,local_c07,local_c08,local_c09,local_c10,local_c11,local_c12,local_c13,local_c14,local_c15,local_c16,local_c17,local_c18,local_c19
43,0.6657,0.6657,0.7281778454780579,0.23766516149044037,0.579529345035553,0.004138788750119563,0.007129335985360212,0.611336032388664,0.504017305315204,0.6953990610328639,0.42071197411003236,0.5958904109589042,0.5121495327102804,0.8450413223140496,0.5723094170403588,0.8362156663275687,0.6694214876033058,0.6159346271705822,0.7604456824512534,0.7258225324027916,0.5597826086956522,0.4528301886792453,0.7752029520295203,0.6189941625505164,0.7942499511050264,0.6432748538011696,0.8298922800718133
44,0.666,0.666,0.7636231184005737,0.2359752655029297,0.5816587805747986,0.004369282089707503,0.007498869381831273,0.6118421052631579,0.4925834363411619,0.6929577464788732,0.42394822006472493,0.5856164383561644,0.49906542056074765,0.8538223140495868,0.5661434977578476,0.844354018311292,0.6528925619834711,0.6210418794688458,0.7715877437325905,0.7382851445663011,0.5543478260869565,0.4462141631952953,0.7725461254612546,0.6270767849124382,0.8077449638177195,0.6140350877192983,0.8260771992818672
45,0.6653,0.6653,0.7748985886573792,0.2340369075536728,0.5839078426361084,0.004423265322045669,0.007562328626182461,0.6052631578947368,0.47867737948084055,0.687699530516432,0.4110032362459547,0.5787671232876712,0.4747663551401869,0.8584710743801653,0.5711883408071748,0.8463886063072228,0.6528925619834711,0.6281920326864147,0.7827298050139275,0.7467597208374875,0.5489130434782609,0.450624846851262,0.7731365313653137,0.6324651998203862,0.8145902601212596,0.6198830409356725,0.824281867145422
46,0.6664,0.6664,0.798546314239502,0.23356573283672333,0.5864432454109192,0.004640576138626451,0.007899616132925908,0.5999493927125507,0.46508034610630405,0.6783098591549296,0.40129449838187703,0.5787671232876712,0.4523364485981308,0.8569214876033058,0.577354260089686,0.8435910478128179,0.6611570247933884,0.6241062308478039,0.7855153203342619,0.7537387836490529,0.5543478260869565,0.45381034060279346,0.7793357933579336,0.6450381679389313,0.8175239585370624,0.6140350877192983,0.8245062836624776
47,0.6676,0.6676,0.741860032081604,0.2304438203573227,0.5882007479667664,0.004236943161741489,0.0071910009896668904,0.5991902834008097,0.46786155747836833,0.6702347417840375,0.41423948220064727,0.589041095890411,0.4411214953271028,0.8527892561983471,0.5767937219730942,0.8468972533062055,0.6528925619834711,0.616956077630235,0.7855153203342619,0.7562313060817547,0.532608695652174,0.44988973290860085,0.786420664206642,0.6558149977548271,0.8159593193819675,0.6257309941520468,0.8251795332136446
48,0.6706,0.6706,0.8050333857536316,0.23013810813426971,0.5907630920410156,0.004642239107398678,0.007844759448223446,0.5979251012145749,0.47187886279357233,0.6706103286384977,0.4045307443365696,0.5924657534246576,0.4392523364485981,0.8512396694214877,0.5767937219730942,0.8456256358087487,0.6611570247933884,0.6159346271705822,0.7883008356545961,0.751246261216351,0.5489130434782609,0.45479049252634157,0.7960147601476015,0.6585092052088011,0.814003520438099,0.6140350877192983,0.8224865350089766
49,0.6729,0.6729,0.7933350205421448,0.2294275462627411,0.593131422996521,0.004645647463936137,0.007819225316354527,0.5996963562753036,0.47064276885043266,0.6777464788732395,0.4110032362459547,0.5958904109589042,0.4392523364485981,0.8455578512396694,0.5734304932735426,0.8474059003051883,0.6694214876033058,0.6138917262512769,0.7743732590529248,0.7507477567298105,0.5489130434782609,0.46165155599117863,0.7971955719557196,0.6616524472384374,0.8157637394875806,0.6023391812865497,0.8191202872531418
50,0.6751,0.6751,0.7991325855255127,0.22919513285160065,0.5955442190170288,0.0047804879336833354,0.008013635504775334,0.6080465587044535,0.4777503090234858,0.6925821596244132,0.42071197411003236,0.613013698630137,0.4523364485981308,0.8429752066115702,0.577914798206278,0.8476602238046795,0.6694214876033058,0.6077630234933605,0.7632311977715878,0.7452642073778664,0.5489130434782609,0.47855917667238423,0.7933579335793358,0.662550516389762,0.8149814199100333,0.6198830409356725,0.8211400359066428
51,0.6794,0.6794,0.7869375944137573,0.22852902114391327,0.5977616310119629,0.0046827152226044675,0.007820666823106621,0.6161437246963563,0.4842398022249691,0.7094835680751174,0.4336569579288026,0.6095890410958904,0.47289719626168225,0.8414256198347108,0.5863228699551569,0.8425737538148524,0.6776859504132231,0.6149131767109295,0.754874651810585,0.744765702891326,0.5543478260869565,0.496691987258025,0.788339483394834,0.6544678940278401,0.8132212008605515,0.5964912280701754,0.824281867145422
52,0.6797,0.6797,0.8122760653495789,0.22848869860172272,0.6002863049507141,0.004855379945018503,0.008074988412411098,0.6227226720647774,0.5,0.7143661971830986,0.4401294498381877,0.5993150684931506,0.48598130841121495,0.8450413223140496,0.5852017937219731,0.8423194303153612,0.6942148760330579,0.6118488253319714,0.7576601671309192,0.7372881355932204,0.5489130434782609,0.5025728987993139,0.7853874538745388,0.6472833408172429,0.8145902601212596,0.6081871345029239,0.8278725314183124
53,0.6812,0.6812,0.8092886209487915,0.22880668938159943,0.6027352213859558,0.004799252979374432,0.007949267840224889,0.6262651821862348,0.5080346106304079,0.7151173708920188,0.4368932038834951,0.6027397260273972,0.49906542056074765,0.8450413223140496,0.5795964125560538,0.8435910478128179,0.6528925619834711,0.6149131767109295,0.754874651810585,0.7372881355932204,0.5380434782608695,0.48198970840480276,0.7887822878228782,0.6434665469241132,0.8183062781146098,0.631578947368421,0.8310143626570916
54,0.681,0.681,0.8214766979217529,0.22876928746700287,0.6053140759468079,0.004913996752470881,0.008104705048777373,0.6366396761133604,0.5111248454882571,0.7162441314553991,0.41423948220064727,0.6095890410958904,0.5009345794392523,0.8455578512396694,0.5672645739910314,0.8458799593082401,0.6363636363636364,0.6241062308478039,0.7576601671309192,0.7462612163509471,0.5597826086956522,0.4739034550355305,0.7895202952029521,0.6511001347103726,0.8212399765304127,0.6374269005847953,0.8348294434470377
55,0.6804,0.6804,0.7367637753486633,0.22340095043182373,0.6067695617675781,0.004376476147098223,0.007200880765351433,0.638663967611336,0.5046353522867738,0.711924882629108,0.39158576051779936,0.6027397260273972,0.508411214953271,0.8445247933884298,0.5644618834080718,0.8517293997965412,0.6363636363636364,0.6322778345250255,0.754874651810585,0.7532402791625125,0.5434782608695652,0.4589561382014212,0.7901107011070111,0.6571621014818141,0.8231957754742812,0.6432748538011696,0.8337073608617595
